measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,26,Papua New Guinea,1,Male,22,All ages,515,Asthma,1,Number,2017,24402.2658701956,28990.27515639285,20555.956411285253
6,Incidence,26,Papua New Guinea,2,Female,22,All ages,515,Asthma,1,Number,2017,26830.53480439142,31350.485682181104,23293.335209849487
6,Incidence,26,Papua New Guinea,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0009577203465922,0.0011475010352089,0.0008000646579529
6,Incidence,26,Papua New Guinea,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0010690161758483,0.0012628497410655,0.0009169469876059
6,Incidence,26,Papua New Guinea,1,Male,22,All ages,515,Asthma,3,Rate,2017,504.25031674011,599.05729688195,424.76987942118
6,Incidence,26,Papua New Guinea,2,Female,22,All ages,515,Asthma,3,Rate,2017,598.14748386395,698.9131698426,519.29079864225
6,Incidence,12,Lao People's Democratic Republic,1,Male,22,All ages,515,Asthma,1,Number,1990,20045.642312824457,25992.742834257493,15648.908586187328
6,Incidence,12,Lao People's Democratic Republic,2,Female,22,All ages,515,Asthma,1,Number,1990,13013.089239200504,15938.039153356058,10688.166768291576
6,Incidence,12,Lao People's Democratic Republic,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0017717467773288,0.0023468773442027,0.0013581104667281
6,Incidence,12,Lao People's Democratic Republic,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0011485358184469,0.0014236763505847,0.0009314926708247
6,Incidence,12,Lao People's Democratic Republic,1,Male,22,All ages,515,Asthma,3,Rate,1990,979.2470604666601,1269.76809306971,764.46279412716
6,Incidence,12,Lao People's Democratic Republic,2,Female,22,All ages,515,Asthma,3,Rate,1990,613.1172949904,750.9275678921899,503.5775730824
6,Incidence,12,Lao People's Democratic Republic,1,Male,22,All ages,515,Asthma,1,Number,2017,15338.27065034209,18439.823894896603,12965.787958497143
6,Incidence,12,Lao People's Democratic Republic,2,Female,22,All ages,515,Asthma,1,Number,2017,10762.907174036476,12729.119377657218,9169.494638549586
6,Incidence,12,Lao People's Democratic Republic,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0009854752696771,0.0012038531040975,0.0008190446886472
6,Incidence,12,Lao People's Democratic Republic,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0006863524344866,0.0008125658706902,0.0005774372183867
6,Incidence,12,Lao People's Democratic Republic,1,Male,22,All ages,515,Asthma,3,Rate,2017,437.13618118367003,525.52953216631,369.52112551803
6,Incidence,12,Lao People's Democratic Republic,2,Female,22,All ages,515,Asthma,3,Rate,2017,309.68773971,366.26277127753,263.83950200236
6,Incidence,118,Suriname,1,Male,22,All ages,515,Asthma,1,Number,1990,2102.7395212393108,2714.075294295969,1645.569528635841
6,Incidence,118,Suriname,2,Female,22,All ages,515,Asthma,1,Number,1990,2164.265191042261,2797.6515133275043,1731.0107780591834
6,Incidence,118,Suriname,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.002464081496382,0.0032092548081312,0.00190035347424
6,Incidence,118,Suriname,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.002349968998014,0.0030723668300029,0.0018362133696364
6,Incidence,118,Suriname,1,Male,22,All ages,515,Asthma,3,Rate,1990,1081.24090439771,1395.59331822444,846.16143246448
6,Incidence,118,Suriname,2,Female,22,All ages,515,Asthma,3,Rate,1990,1125.80912086339,1455.2845019812898,900.43850925375
6,Incidence,118,Suriname,1,Male,22,All ages,515,Asthma,1,Number,2017,2343.4833148425,3021.717077127172,1849.918450091629
6,Incidence,118,Suriname,2,Female,22,All ages,515,Asthma,1,Number,2017,2445.4493443100746,3097.6586565616226,2009.3188682858056
6,Incidence,118,Suriname,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0020111393432022,0.0025987493638561,0.0015789397329784
6,Incidence,118,Suriname,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0018954059346622,0.0024158696250029,0.0015458295344118
6,Incidence,118,Suriname,1,Male,22,All ages,515,Asthma,3,Rate,2017,830.9700538183599,1071.46331544203,655.95808781576
6,Incidence,118,Suriname,2,Female,22,All ages,515,Asthma,3,Rate,2017,853.06969223286,1080.58616014433,700.93008982357
6,Incidence,123,Peru,1,Male,22,All ages,515,Asthma,1,Number,1990,180305.96355103675,239248.75844994903,141564.57838620612
6,Incidence,123,Peru,2,Female,22,All ages,515,Asthma,1,Number,1990,179287.324357212,228704.4949907536,142672.96589724312
6,Incidence,123,Peru,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0031351641887868,0.0041966396459204,0.002391018768209
6,Incidence,123,Peru,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.002866042434073,0.0036222243425482,0.0022774033424933
6,Incidence,123,Peru,1,Male,22,All ages,515,Asthma,3,Rate,1990,1675.21765575179,2222.85351176753,1315.2725315960101
6,Incidence,123,Peru,2,Female,22,All ages,515,Asthma,3,Rate,1990,1649.2181721835398,2103.79406659731,1312.41206750482
6,Incidence,123,Peru,1,Male,22,All ages,515,Asthma,1,Number,2017,140675.91296733395,187619.726079158,105096.62288966008
6,Incidence,123,Peru,2,Female,22,All ages,515,Asthma,1,Number,2017,134993.23910636434,173550.66660397872,103308.01093123072
6,Incidence,123,Peru,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.001921875880832,0.0025599678177831,0.0014208547131367
6,Incidence,123,Peru,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0016833435881853,0.0021685693759005,0.0012909606596593
6,Incidence,123,Peru,1,Male,22,All ages,515,Asthma,3,Rate,2017,843.8667609915899,1125.4666645121702,630.4387501622
6,Incidence,123,Peru,2,Female,22,All ages,515,Asthma,3,Rate,2017,815.62089775635,1048.58251745643,624.18068622505
6,Incidence,131,Nicaragua,1,Male,22,All ages,515,Asthma,1,Number,1990,33913.79683279694,44169.20037187749,26450.172123210832
6,Incidence,131,Nicaragua,2,Female,22,All ages,515,Asthma,1,Number,1990,30471.632619173462,37514.53422450843,24094.6368159294
6,Incidence,131,Nicaragua,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0039334916237037,0.0051682308433674,0.0030528647811388
6,Incidence,131,Nicaragua,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0032581082698134,0.00401276626841,0.0025884352520429
6,Incidence,131,Nicaragua,1,Male,22,All ages,515,Asthma,3,Rate,1990,1777.4270564601,2314.91425717514,1386.25739287194
6,Incidence,131,Nicaragua,2,Female,22,All ages,515,Asthma,3,Rate,1990,1539.3582853870398,1895.14982024941,1217.20681262921
6,Incidence,131,Nicaragua,1,Male,22,All ages,515,Asthma,1,Number,2017,23461.89452904109,30363.557691888564,18359.57087222076
6,Incidence,131,Nicaragua,2,Female,22,All ages,515,Asthma,1,Number,2017,25065.60304455168,30722.554531057773,20350.0842981365
6,Incidence,131,Nicaragua,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0020731952856414,0.0027170344725935,0.0015975406323486
6,Incidence,131,Nicaragua,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0019924247094566,0.0024565740913958,0.0015962502792788
6,Incidence,131,Nicaragua,1,Male,22,All ages,515,Asthma,3,Rate,2017,748.2017536360701,968.29636172734,585.4882309524501
6,Incidence,131,Nicaragua,2,Female,22,All ages,515,Asthma,3,Rate,2017,780.4616385388999,956.6007730511001,633.6356682701299
6,Incidence,144,Jordan,1,Male,22,All ages,515,Asthma,1,Number,1990,16372.586510491728,21308.24337406231,12645.245146141897
6,Incidence,144,Jordan,2,Female,22,All ages,515,Asthma,1,Number,1990,13300.747107288327,16661.921607397544,10731.370544947817
6,Incidence,144,Jordan,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0024076702017158,0.0031840322273819,0.0018475055265574
6,Incidence,144,Jordan,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0019229965031664,0.0024427219278151,0.0015382668029355
6,Incidence,144,Jordan,1,Male,22,All ages,515,Asthma,3,Rate,1990,837.68028489033,1090.2062034400599,646.97612376275
6,Incidence,144,Jordan,2,Female,22,All ages,515,Asthma,3,Rate,1990,746.72648704409,935.4285205887601,602.47733180388
6,Incidence,144,Jordan,1,Male,22,All ages,515,Asthma,1,Number,2017,34855.05403393254,44429.967845626736,27585.86493626475
6,Incidence,144,Jordan,2,Female,22,All ages,515,Asthma,1,Number,2017,28372.187095330893,35705.10051550218,22936.074976495656
6,Incidence,144,Jordan,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0018988149926856,0.0024661048107159,0.0015133270900038
6,Incidence,144,Jordan,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0015154178938455,0.0019288392686233,0.0012148142862759
6,Incidence,144,Jordan,1,Male,22,All ages,515,Asthma,3,Rate,2017,617.06671938099,786.5790273632499,488.37448827181
6,Incidence,144,Jordan,2,Female,22,All ages,515,Asthma,3,Rate,2017,572.00166764501,719.83795150078,462.40612652471
6,Incidence,55,Slovenia,1,Male,22,All ages,515,Asthma,1,Number,1990,8106.513521335308,9871.259428652627,6722.800793742626
6,Incidence,55,Slovenia,2,Female,22,All ages,515,Asthma,1,Number,1990,8330.202848158799,9838.432932282443,6943.946454391707
6,Incidence,55,Slovenia,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0024662391811214,0.0030307412317395,0.0020427434881086
6,Incidence,55,Slovenia,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0022998827091671,0.0027411623115086,0.001887640693518
6,Incidence,55,Slovenia,1,Male,22,All ages,515,Asthma,3,Rate,1990,846.05560938542,1030.23752311396,701.64113183269
6,Incidence,55,Slovenia,2,Female,22,All ages,515,Asthma,3,Rate,1990,820.4076354491101,968.94705274584,683.88090844533
6,Incidence,55,Slovenia,1,Male,22,All ages,515,Asthma,1,Number,2017,5716.0133405346105,7177.762183623883,4772.767246348591
6,Incidence,55,Slovenia,2,Female,22,All ages,515,Asthma,1,Number,2017,6448.257528418744,7711.005600934111,5502.8988168188425
6,Incidence,55,Slovenia,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0016944453703353,0.0020872384522761,0.0014013407296347
6,Incidence,55,Slovenia,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0017456134799275,0.0020829016344552,0.0014795147920333
6,Incidence,55,Slovenia,1,Male,22,All ages,515,Asthma,3,Rate,2017,556.35944045495,698.6365346422,464.55002051339
6,Incidence,55,Slovenia,2,Female,22,All ages,515,Asthma,3,Rate,2017,617.1102938172401,737.95764375833,526.63769874686
6,Incidence,62,Russian Federation,1,Male,22,All ages,515,Asthma,1,Number,1990,496139.268094576,604725.8285114175,412379.6397991624
6,Incidence,62,Russian Federation,2,Female,22,All ages,515,Asthma,1,Number,1990,578172.3644067098,694329.5552631749,494575.5371230104
6,Incidence,62,Russian Federation,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.001674195644018,0.0020622599880048,0.0013679184922141
6,Incidence,62,Russian Federation,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0016276680846864,0.0019645935311746,0.0013411751793148
6,Incidence,62,Russian Federation,1,Male,22,All ages,515,Asthma,3,Rate,1990,701.45647349834,854.9793865945701,583.03461644341
6,Incidence,62,Russian Federation,2,Female,22,All ages,515,Asthma,3,Rate,1990,720.41590411843,865.15040341708,616.25235771507
6,Incidence,62,Russian Federation,1,Male,22,All ages,515,Asthma,1,Number,2017,216900.45551484925,282944.4852484246,172167.57183919498
6,Incidence,62,Russian Federation,2,Female,22,All ages,515,Asthma,1,Number,2017,263640.5696787114,327447.66099511285,218423.42979946735
6,Incidence,62,Russian Federation,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0008057546535131,0.001039119218095,0.0006307416591378
6,Incidence,62,Russian Federation,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0007835039889739,0.0009697242479308,0.0006367693713059
6,Incidence,62,Russian Federation,1,Male,22,All ages,515,Asthma,3,Rate,2017,319.24927472749,416.45750115779003,253.40828497012
6,Incidence,62,Russian Federation,2,Female,22,All ages,515,Asthma,3,Rate,2017,337.09241830403,418.67654908862,279.27751125364
6,Incidence,35,Georgia,1,Male,22,All ages,515,Asthma,1,Number,1990,11517.902713137091,14392.846078724417,9450.508354470598
6,Incidence,35,Georgia,2,Female,22,All ages,515,Asthma,1,Number,1990,10346.725961284468,12582.991985585284,8673.854805471427
6,Incidence,35,Georgia,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0013663825601821,0.0016991951337306,0.0011235263153095
6,Incidence,35,Georgia,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0010572125126183,0.0013004124033056,0.0008874071307224
6,Incidence,35,Georgia,1,Male,22,All ages,515,Asthma,3,Rate,1990,439.78584439001,549.5592490712401,360.8469267452
6,Incidence,35,Georgia,2,Female,22,All ages,515,Asthma,3,Rate,1990,356.28636272514,433.29150337207005,298.68155308365
6,Incidence,35,Georgia,1,Male,22,All ages,515,Asthma,1,Number,2017,6293.349910802146,7735.982128850172,5232.036207407358
6,Incidence,35,Georgia,2,Female,22,All ages,515,Asthma,1,Number,2017,4970.441634631614,6021.095616700015,4113.3724909571565
6,Incidence,35,Georgia,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0011287301023417,0.0014022003652416,0.0009354393057551
6,Incidence,35,Georgia,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0007799146853607,0.0009512144195158,0.0006486354161356
6,Incidence,35,Georgia,1,Male,22,All ages,515,Asthma,3,Rate,2017,353.22113403829,434.19044216217,293.65374382532
6,Incidence,35,Georgia,2,Female,22,All ages,515,Asthma,3,Rate,2017,255.02378833846998,308.93082083899003,211.0492210958
6,Incidence,69,Singapore,1,Male,22,All ages,515,Asthma,1,Number,1990,10536.87331930122,12480.36390455245,8767.885176968182
6,Incidence,69,Singapore,2,Female,22,All ages,515,Asthma,1,Number,1990,9032.068167413634,10709.22670489042,7668.86235760865
6,Incidence,69,Singapore,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0017195989059753,0.0020522734788147,0.0014123594234992
6,Incidence,69,Singapore,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.001363814098935,0.0016530126984132,0.0011314598976851
6,Incidence,69,Singapore,1,Male,22,All ages,515,Asthma,3,Rate,1990,686.83478255619,813.51913123066,571.5251884038
6,Incidence,69,Singapore,2,Female,22,All ages,515,Asthma,3,Rate,1990,596.9316920639,707.77552816862,506.83707191764995
6,Incidence,69,Singapore,1,Male,22,All ages,515,Asthma,1,Number,2017,9225.264060555004,11678.696798824014,7445.581995829973
6,Incidence,69,Singapore,2,Female,22,All ages,515,Asthma,1,Number,2017,8520.72993630309,10459.691926827854,7066.787059293762
6,Incidence,69,Singapore,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0008323671429432,0.0010685342437273,0.0006584634230265
6,Incidence,69,Singapore,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0007487019400705,0.000934349582135,0.0006097638453585
6,Incidence,69,Singapore,1,Male,22,All ages,515,Asthma,3,Rate,2017,318.41121602516,403.09177329706,256.98525286057003
6,Incidence,69,Singapore,2,Female,22,All ages,515,Asthma,3,Rate,2017,313.83982195379997,385.25664779273,260.28746469536
6,Incidence,146,Lebanon,1,Male,22,All ages,515,Asthma,1,Number,1990,12656.746943926802,15948.602497036847,10078.86228136723
6,Incidence,146,Lebanon,2,Female,22,All ages,515,Asthma,1,Number,1990,11881.615926608876,14298.836565987353,9831.03956889154
6,Incidence,146,Lebanon,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0022507732194772,0.0028525491668173,0.0017787196347332
6,Incidence,146,Lebanon,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0018976052196247,0.0023187410692127,0.0015574554849775
6,Incidence,146,Lebanon,1,Male,22,All ages,515,Asthma,3,Rate,1990,853.1133537877299,1074.99706083665,679.35402685346
6,Incidence,146,Lebanon,2,Female,22,All ages,515,Asthma,3,Rate,1990,787.70520366151,947.9575874952901,651.75991831848
6,Incidence,146,Lebanon,1,Male,22,All ages,515,Asthma,1,Number,2017,18108.517722858403,22468.397909132436,14585.194865308167
6,Incidence,146,Lebanon,2,Female,22,All ages,515,Asthma,1,Number,2017,16555.676530363475,20200.160628969577,13800.10096833733
6,Incidence,146,Lebanon,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0017978264717501,0.0022636458810369,0.0014504294728046
6,Incidence,146,Lebanon,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0014815409108688,0.0018574672698087,0.0012234367976119
6,Incidence,146,Lebanon,1,Male,22,All ages,515,Asthma,3,Rate,2017,649.87795525963,806.34520807382,523.43304743076
6,Incidence,146,Lebanon,2,Female,22,All ages,515,Asthma,3,Rate,2017,606.5792338278,740.10856246476,505.61839963278004
6,Incidence,44,Bosnia and Herzegovina,1,Male,22,All ages,515,Asthma,1,Number,1990,17664.151562356765,21932.82725307478,14588.337263616064
6,Incidence,44,Bosnia and Herzegovina,2,Female,22,All ages,515,Asthma,1,Number,1990,15233.832598968518,18887.046804994083,12474.699456750031
6,Incidence,44,Bosnia and Herzegovina,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0022261783332999,0.0027586478192559,0.0018176987928408
6,Incidence,44,Bosnia and Herzegovina,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0018324898509766,0.0022773188867318,0.0014709124548229
6,Incidence,44,Bosnia and Herzegovina,1,Male,22,All ages,515,Asthma,3,Rate,1990,785.9156641863501,975.83812260865,649.06614560205
6,Incidence,44,Bosnia and Herzegovina,2,Female,22,All ages,515,Asthma,3,Rate,1990,676.85006047194,839.1649763147799,554.25980473504
6,Incidence,44,Bosnia and Herzegovina,1,Male,22,All ages,515,Asthma,1,Number,2017,10823.140581162535,13364.945270298263,9008.136436021054
6,Incidence,44,Bosnia and Herzegovina,2,Female,22,All ages,515,Asthma,1,Number,2017,9183.450726594368,10995.82440238329,7841.887870168164
6,Incidence,44,Bosnia and Herzegovina,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0019633858859377,0.0024021997213592,0.0016263838641612
6,Incidence,44,Bosnia and Herzegovina,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.001447536390097,0.0017339279323711,0.0012145708804592
6,Incidence,44,Bosnia and Herzegovina,1,Male,22,All ages,515,Asthma,3,Rate,2017,636.31464871991,785.75256332088,529.60682982204
6,Incidence,44,Bosnia and Herzegovina,2,Female,22,All ages,515,Asthma,3,Rate,2017,518.41332944252,620.723310672,442.68100531273996
6,Incidence,152,Saudi Arabia,1,Male,22,All ages,515,Asthma,1,Number,1990,49156.14962659411,61436.61880552863,39067.942771873495
6,Incidence,152,Saudi Arabia,2,Female,22,All ages,515,Asthma,1,Number,1990,35469.99983180178,44634.307227969344,28728.30563779878
6,Incidence,152,Saudi Arabia,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0013773456307244,0.0017279048175116,0.0010958116786827
6,Incidence,152,Saudi Arabia,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0011041606745367,0.0013792283745528,0.0008856971188318
6,Incidence,152,Saudi Arabia,1,Male,22,All ages,515,Asthma,3,Rate,1990,554.4711221748,692.99225489577,440.67825153787004
6,Incidence,152,Saudi Arabia,2,Female,22,All ages,515,Asthma,3,Rate,1990,507.36588021186,638.45290898652,410.93211576078
6,Incidence,152,Saudi Arabia,1,Male,22,All ages,515,Asthma,1,Number,2017,84911.17171607002,111722.78759739628,68304.98343771818
6,Incidence,152,Saudi Arabia,2,Female,22,All ages,515,Asthma,1,Number,2017,55869.097784763486,68343.33659892499,46348.30544406296
6,Incidence,152,Saudi Arabia,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0011419265590536,0.0015042684118732,0.000901417612543
6,Incidence,152,Saudi Arabia,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0009179428399561,0.001127218864186,0.0007538187896689
6,Incidence,152,Saudi Arabia,1,Male,22,All ages,515,Asthma,3,Rate,2017,423.25723321081,556.90525768736,340.48026567142
6,Incidence,152,Saudi Arabia,2,Female,22,All ages,515,Asthma,3,Rate,2017,385.89885666494,472.06087980509994,320.13686972585003
6,Incidence,157,Yemen,1,Male,22,All ages,515,Asthma,1,Number,1990,82544.0229741275,103862.83613003156,66912.63182737828
6,Incidence,157,Yemen,2,Female,22,All ages,515,Asthma,1,Number,1990,72972.05539213431,88040.27360022403,61234.45031980748
6,Incidence,157,Yemen,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0021276559704287,0.0027178981313875,0.0017013731202114
6,Incidence,157,Yemen,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0019078960836365,0.0023400945930875,0.0015682711441393
6,Incidence,157,Yemen,1,Male,22,All ages,515,Asthma,3,Rate,1990,1188.2586636835601,1495.1526521179999,963.2376956436
6,Incidence,157,Yemen,2,Female,22,All ages,515,Asthma,3,Rate,1990,1091.11799794851,1316.42622032914,915.61092091189
6,Incidence,157,Yemen,1,Male,22,All ages,515,Asthma,1,Number,2017,105540.79210441111,132112.82690250117,85949.07138574152
6,Incidence,157,Yemen,2,Female,22,All ages,515,Asthma,1,Number,2017,104566.5696299562,127061.31785167583,87286.81836180485
6,Incidence,157,Yemen,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0015023711157536,0.0018944540440065,0.0012085064301928
6,Incidence,157,Yemen,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0014297241070557,0.0017528688411188,0.0011808461444312
6,Incidence,157,Yemen,1,Male,22,All ages,515,Asthma,3,Rate,2017,675.69519555844,845.81516425754,550.2647217258
6,Incidence,157,Yemen,2,Female,22,All ages,515,Asthma,3,Rate,2017,686.8897713825401,834.6560461872401,573.3804113630699
6,Incidence,59,Latvia,1,Male,22,All ages,515,Asthma,1,Number,1990,8525.160470310118,10323.518143476524,7064.25546527073
6,Incidence,59,Latvia,2,Female,22,All ages,515,Asthma,1,Number,1990,7541.546084726367,8899.528879763708,6396.285670084833
6,Incidence,59,Latvia,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0017952861034082,0.0022149096549771,0.0014893512972157
6,Incidence,59,Latvia,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0012781175725497,0.0015221854873434,0.0010745370196837
6,Incidence,59,Latvia,1,Male,22,All ages,515,Asthma,3,Rate,1990,690.00900328693,835.5643849054401,571.76634850821
6,Incidence,59,Latvia,2,Female,22,All ages,515,Asthma,3,Rate,1990,530.12948774994,625.58825912368,449.62393754401995
6,Incidence,59,Latvia,1,Male,22,All ages,515,Asthma,1,Number,2017,3730.423132637513,4646.0612999119785,3075.2783704777703
6,Incidence,59,Latvia,2,Female,22,All ages,515,Asthma,1,Number,2017,3639.388731950577,4411.138565538127,3099.9776465702803
6,Incidence,59,Latvia,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0011380118030841,0.0014187681413,0.0009214018926189
6,Incidence,59,Latvia,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.00085146632736,0.0010416823964358,0.0007111935633665
6,Incidence,59,Latvia,1,Male,22,All ages,515,Asthma,3,Rate,2017,416.75877058525003,519.0528598416699,343.56671812229
6,Incidence,59,Latvia,2,Female,22,All ages,515,Asthma,3,Rate,2017,345.07545277301,418.25035737025,293.93018134755
6,Incidence,71,Australia,1,Male,22,All ages,515,Asthma,1,Number,1990,56270.74888063536,71274.78279491191,44080.87337562448
6,Incidence,71,Australia,2,Female,22,All ages,515,Asthma,1,Number,1990,44002.7349613222,51950.817917357854,37647.15814427823
6,Incidence,71,Australia,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0015746850083391,0.0020153406575617,0.0012160236797299
6,Incidence,71,Australia,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0010871536275854,0.0012919372037922,0.0009067183017918
6,Incidence,71,Australia,1,Male,22,All ages,515,Asthma,3,Rate,1990,671.2998828437501,850.29530069758,525.87686713532
6,Incidence,71,Australia,2,Female,22,All ages,515,Asthma,3,Rate,1990,519.10618913419,612.8707939447,444.12859367005996
6,Incidence,71,Australia,1,Male,22,All ages,515,Asthma,1,Number,2017,55282.30015474131,72064.66318570038,41441.1352444088
6,Incidence,71,Australia,2,Female,22,All ages,515,Asthma,1,Number,2017,44362.39376739643,54278.82615005427,37081.865010827336
6,Incidence,71,Australia,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0011392551757178,0.0014878714792117,0.0008487850090062
6,Incidence,71,Australia,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0007918549178911,0.0009711563721436,0.0006479509659317
6,Incidence,71,Australia,1,Male,22,All ages,515,Asthma,3,Rate,2017,464.19083020676004,605.10788695668,347.97023495707
6,Incidence,71,Australia,2,Female,22,All ages,515,Asthma,3,Rate,2017,364.12547650355,445.51931844730996,304.36706904286
6,Incidence,61,Republic of Moldova,1,Male,22,All ages,515,Asthma,1,Number,1990,14365.044822509562,17751.112583576814,11786.579214307578
6,Incidence,61,Republic of Moldova,2,Female,22,All ages,515,Asthma,1,Number,1990,13100.761056896645,15899.072760657236,10812.649737418991
6,Incidence,61,Republic of Moldova,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.001761864470165,0.0022041015547762,0.0014289810787928
6,Incidence,61,Republic of Moldova,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0013204783034269,0.0016208744365739,0.0010756957739745
6,Incidence,61,Republic of Moldova,1,Male,22,All ages,515,Asthma,3,Rate,1990,676.88600141887,836.4387139680599,555.3877884375099
6,Incidence,61,Republic of Moldova,2,Female,22,All ages,515,Asthma,3,Rate,1990,563.44567901825,683.79720906925,465.03716439276997
6,Incidence,61,Republic of Moldova,1,Male,22,All ages,515,Asthma,1,Number,2017,6332.916972559533,7833.962042832461,5158.59137998374
6,Incidence,61,Republic of Moldova,2,Female,22,All ages,515,Asthma,1,Number,2017,5890.107779086931,7160.255131236791,4882.5963274318
6,Incidence,61,Republic of Moldova,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0010088494021701,0.0012517462301239,0.0008020831081667
6,Incidence,61,Republic of Moldova,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0007588604198161,0.0009271662665106,0.0006226230017567
6,Incidence,61,Republic of Moldova,1,Male,22,All ages,515,Asthma,3,Rate,2017,359.52407777262,444.73944486543996,292.85680145982997
6,Incidence,61,Republic of Moldova,2,Female,22,All ages,515,Asthma,3,Rate,2017,305.10291843065,370.89554541005003,252.91462310884
6,Incidence,168,Angola,1,Male,22,All ages,515,Asthma,1,Number,1990,57305.1050580093,74494.81067787859,44889.70471404017
6,Incidence,168,Angola,2,Female,22,All ages,515,Asthma,1,Number,1990,52824.20076182392,65576.71850973622,43465.03578406932
6,Incidence,168,Angola,1,Male,22,All ages,515,Asthma,2,Percent,1990,0.0018624003452487,0.0024277319395497,0.0014633236151428
6,Incidence,168,Angola,2,Female,22,All ages,515,Asthma,2,Percent,1990,0.0017484112588956,0.0021776911691308,0.0014209494959503
6,Incidence,168,Angola,1,Male,22,All ages,515,Asthma,3,Rate,1990,1106.0407791350099,1437.81777138824,866.41223197824
6,Incidence,168,Angola,2,Female,22,All ages,515,Asthma,3,Rate,1990,1036.75202779128,1287.03879870155,853.06475701041
6,Incidence,168,Angola,1,Male,22,All ages,515,Asthma,1,Number,2017,97355.2673419808,126364.62285743692,75793.43796516323
6,Incidence,168,Angola,2,Female,22,All ages,515,Asthma,1,Number,2017,93339.715170796,117070.13805124804,74950.60964601403
6,Incidence,168,Angola,1,Male,22,All ages,515,Asthma,2,Percent,2017,0.0013858235283206,0.0018159340655757,0.0010677090475613
6,Incidence,168,Angola,2,Female,22,All ages,515,Asthma,2,Percent,2017,0.0012273498096483,0.0015361589529447,0.0009743971313343
